"","Name","Month","Value","P.name","State","Lat","Lon"
"965","Shreveport","May",24.6,"Shreveport","Louisiana",32.4506,-93.8411
"966","Shreveport","June",27.5,"Shreveport","Louisiana",32.4506,-93.8411
"967","Shreveport","July",29.2,"Shreveport","Louisiana",32.4506,-93.8411
"968","Shreveport","August",29,"Shreveport","Louisiana",32.4506,-93.8411
"969","Shreveport","September",27.2,"Shreveport","Louisiana",32.4506,-93.8411
"970","Shreveport","October",24.2,"Shreveport","Louisiana",32.4506,-93.8411
"971","Shreveport","November",20.8,"Shreveport","Louisiana",32.4506,-93.8411
"972","Shreveport","December",17.9,"Shreveport","Louisiana",32.4506,-93.8411
"973","SiouxFalls","January",5.8,"Sioux Falls","South Dakota",43.5878,-96.7289
"974","SiouxFalls","February",4.8,"Sioux Falls","South Dakota",43.5878,-96.7289
"975","SiouxFalls","March",5.5,"Sioux Falls","South Dakota",43.5878,-96.7289
"976","SiouxFalls","April",7.9,"Sioux Falls","South Dakota",43.5878,-96.7289
"977","SiouxFalls","May",11.2,"Sioux Falls","South Dakota",43.5878,-96.7289
"978","SiouxFalls","June",14.7,"Sioux Falls","South Dakota",43.5878,-96.7289
"979","SiouxFalls","July",17.3,"Sioux Falls","South Dakota",43.5878,-96.7289
"980","SiouxFalls","August",18.4,"Sioux Falls","South Dakota",43.5878,-96.7289
"981","SiouxFalls","September",17.6,"Sioux Falls","South Dakota",43.5878,-96.7289
"982","SiouxFalls","October",15.2,"Sioux Falls","South Dakota",43.5878,-96.7289
"983","SiouxFalls","November",11.9,"Sioux Falls","South Dakota",43.5878,-96.7289
"984","SiouxFalls","December",8.4,"Sioux Falls","South Dakota",43.5878,-96.7289
"985","Spokane","January",7.7,"Spokane","Washington",47.6217,-117.5281
"986","Spokane","February",7,"Spokane","Washington",47.6217,-117.5281
"987","Spokane","March",7.7,"Spokane","Washington",47.6217,-117.5281
"988","Spokane","April",9.7,"Spokane","Washington",47.6217,-117.5281
"989","Spokane","May",12.5,"Spokane","Washington",47.6217,-117.5281
"990","Spokane","June",15.3,"Spokane","Washington",47.6217,-117.5281
"991","Spokane","July",17.3,"Spokane","Washington",47.6217,-117.5281
"992","Spokane","August",18.1,"Spokane","Washington",47.6217,-117.5281
"993","Spokane","September",17.4,"Spokane","Washington",47.6217,-117.5281
"994","Spokane","October",15.4,"Spokane","Washington",47.6217,-117.5281
"995","Spokane","November",12.6,"Spokane","Washington",47.6217,-117.5281
"996","Spokane","December",9.8,"Spokane","Washington",47.6217,-117.5281
"997","Springfield","January",9.3,"Springfield ","Illinois",39.8447,-89.6839
"998","Springfield","February",8.7,"Springfield ","Illinois",39.8447,-89.6839
"999","Springfield","March",9.9,"Springfield ","Illinois",39.8447,-89.6839
"1000","Springfield","April",12.5,"Springfield ","Illinois",39.8447,-89.6839
"1001","Springfield","May",16.1,"Springfield ","Illinois",39.8447,-89.6839
"1002","Springfield","June",19.4,"Springfield ","Illinois",39.8447,-89.6839
"1003","Springfield","July",21.8,"Springfield ","Illinois",39.8447,-89.6839
"1004","Springfield","August",22.4,"Springfield ","Illinois",39.8447,-89.6839
"1005","Springfield","September",21.2,"Springfield ","Illinois",39.8447,-89.6839
"1006","Springfield","October",18.5,"Springfield ","Illinois",39.8447,-89.6839
"1007","Springfield","November",15,"Springfield ","Illinois",39.8447,-89.6839
"1008","Springfield","December",11.6,"Springfield ","Illinois",39.8447,-89.6839
"1009","SpringfieldMO","January",11.1,"Springfield","Missouri",37.2353,-93.4003
"1010","SpringfieldMO","February",10.7,"Springfield","Missouri",37.2353,-93.4003
"1011","SpringfieldMO","March",11.9,"Springfield","Missouri",37.2353,-93.4003
"1012","SpringfieldMO","April",14.7,"Springfield","Missouri",37.2353,-93.4003
"1013","SpringfieldMO","May",18.1,"Springfield","Missouri",37.2353,-93.4003
"1014","SpringfieldMO","June",21.4,"Springfield","Missouri",37.2353,-93.4003
"1015","SpringfieldMO","July",23.5,"Springfield","Missouri",37.2353,-93.4003
"1016","SpringfieldMO","August",24,"Springfield","Missouri",37.2353,-93.4003
"1017","SpringfieldMO","September",22.7,"Springfield","Missouri",37.2353,-93.4003
"1018","SpringfieldMO","October",19.9,"Springfield","Missouri",37.2353,-93.4003
"1019","SpringfieldMO","November",16.4,"Springfield","Missouri",37.2353,-93.4003
"1020","SpringfieldMO","December",13.2,"Springfield","Missouri",37.2353,-93.4003
"1021","Tampa","January",22.3,"Tampa","Florida",27.9619,-82.5403
"1022","Tampa","February",22.6,"Tampa","Florida",27.9619,-82.5403
"1023","Tampa","March",24.1,"Tampa","Florida",27.9619,-82.5403
"1024","Tampa","April",26.3,"Tampa","Florida",27.9619,-82.5403
"1025","Tampa","May",28.7,"Tampa","Florida",27.9619,-82.5403
"1026","Tampa","June",30.5,"Tampa","Florida",27.9619,-82.5403
"1027","Tampa","July",31.4,"Tampa","Florida",27.9619,-82.5403
"1028","Tampa","August",31,"Tampa","Florida",27.9619,-82.5403
"1029","Tampa","September",29.5,"Tampa","Florida",27.9619,-82.5403
"1030","Tampa","October",27.3,"Tampa","Florida",27.9619,-82.5403
"1031","Tampa","November",25,"Tampa","Florida",27.9619,-82.5403
"1032","Tampa","December",23.1,"Tampa","Florida",27.9619,-82.5403
"1033","Topeka","January",10.2,"Topeka","Kansas",39.0725,-95.6261
"1034","Topeka","February",9.7,"Topeka","Kansas",39.0725,-95.6261
"1035","Topeka","March",11,"Topeka","Kansas",39.0725,-95.6261
"1036","Topeka","April",13.8,"Topeka","Kansas",39.0725,-95.6261
"1037","Topeka","May",17.5,"Topeka","Kansas",39.0725,-95.6261
"1038","Topeka","June",20.9,"Topeka","Kansas",39.0725,-95.6261
"1039","Topeka","July",23.3,"Topeka","Kansas",39.0725,-95.6261
"1040","Topeka","August",23.9,"Topeka","Kansas",39.0725,-95.6261
"1041","Topeka","September",22.5,"Topeka","Kansas",39.0725,-95.6261
"1042","Topeka","October",19.6,"Topeka","Kansas",39.0725,-95.6261
"1043","Topeka","November",15.9,"Topeka","Kansas",39.0725,-95.6261
"1044","Topeka","December",12.5,"Topeka","Kansas",39.0725,-95.6261
"1045","Valentine","January",7.1,"Valentine","Nebraska",42.8783,-100.55
"1046","Valentine","February",6.2,"Valentine","Nebraska",42.8783,-100.55
"1047","Valentine","March",7,"Valentine","Nebraska",42.8783,-100.55
"1048","Valentine","April",9.3,"Valentine","Nebraska",42.8783,-100.55
"1049","Valentine","May",12.6,"Valentine","Nebraska",42.8783,-100.55
"1050","Valentine","June",15.9,"Valentine","Nebraska",42.8783,-100.55
"1051","Valentine","July",18.3,"Valentine","Nebraska",42.8783,-100.55
"1052","Valentine","August",19.3,"Valentine","Nebraska",42.8783,-100.55
"1053","Valentine","September",18.5,"Valentine","Nebraska",42.8783,-100.55
"1054","Valentine","October",16.1,"Valentine","Nebraska",42.8783,-100.55
"1055","Valentine","November",12.8,"Valentine","Nebraska",42.8783,-100.55
"1056","Valentine","December",9.5,"Valentine","Nebraska",42.8783,-100.55
"1057","WashingtonDC","January",12.3,"Washington DC","District of Columbia",38.8483,-77.0342
"1058","WashingtonDC","February",11.9,"Washington DC","District of Columbia",38.8483,-77.0342
"1059","WashingtonDC","March",13.3,"Washington DC","District of Columbia",38.8483,-77.0342
"1060","WashingtonDC","April",16,"Washington DC","District of Columbia",38.8483,-77.0342
"1061","WashingtonDC","May",19.4,"Washington DC","District of Columbia",38.8483,-77.0342
"1062","WashingtonDC","June",22.6,"Washington DC","District of Columbia",38.8483,-77.0342
"1063","WashingtonDC","July",24.7,"Washington DC","District of Columbia",38.8483,-77.0342
"1064","WashingtonDC","August",25.1,"Washington DC","District of Columbia",38.8483,-77.0342
"1065","WashingtonDC","September",23.7,"Washington DC","District of Columbia",38.8483,-77.0342
"1066","WashingtonDC","October",21,"Washington DC","District of Columbia",38.8483,-77.0342
"1067","WashingtonDC","November",17.5,"Washington DC","District of Columbia",38.8483,-77.0342
"1068","WashingtonDC","December",14.4,"Washington DC","District of Columbia",38.8483,-77.0342
"1069","Williston","January",3.8,"Williston","North Dakota",48.1739,-103.6367
"1070","Williston","February",2.6,"Williston","North Dakota",48.1739,-103.6367
"1071","Williston","March",3,"Williston","North Dakota",48.1739,-103.6367
"1072","Williston","April",5,"Williston","North Dakota",48.1739,-103.6367
"1073","Williston","May",8,"Williston","North Dakota",48.1739,-103.6367
"1074","Williston","June",11.3,"Williston","North Dakota",48.1739,-103.6367
"1075","Williston","July",13.9,"Williston","North Dakota",48.1739,-103.6367
"1076","Williston","August",15.2,"Williston","North Dakota",48.1739,-103.6367
"1077","Williston","September",14.8,"Williston","North Dakota",48.1739,-103.6367
"1078","Williston","October",12.7,"Williston","North Dakota",48.1739,-103.6367
"1079","Williston","November",9.7,"Williston","North Dakota",48.1739,-103.6367
"1080","Williston","December",6.4,"Williston","North Dakota",48.1739,-103.6367
"1081","Winnemucca","January",8.1,"Winnemucca","Nevada",40.9017,-117.8081
"1082","Winnemucca","February",7.4,"Winnemucca","Nevada",40.9017,-117.8081
"1083","Winnemucca","March",8.2,"Winnemucca","Nevada",40.9017,-117.8081
"1084","Winnemucca","April",10.3,"Winnemucca","Nevada",40.9017,-117.8081
"1085","Winnemucca","May",13.2,"Winnemucca","Nevada",40.9017,-117.8081
"1086","Winnemucca","June",16.1,"Winnemucca","Nevada",40.9017,-117.8081
"1087","Winnemucca","July",18.2,"Winnemucca","Nevada",40.9017,-117.8081
"1088","Winnemucca","August",19,"Winnemucca","Nevada",40.9017,-117.8081
"1089","Winnemucca","September",18.2,"Winnemucca","Nevada",40.9017,-117.8081
"1090","Winnemucca","October",16.1,"Winnemucca","Nevada",40.9017,-117.8081
"1091","Winnemucca","November",13.1,"Winnemucca","Nevada",40.9017,-117.8081
"1092","Winnemucca","December",10.2,"Winnemucca","Nevada",40.9017,-117.8081
